source_id,ra,dec,parallax,parallax_error,parallax_over_error,phot_g_mean_mag,bp_rp,ruwe,teff_gspphot,logg_gspphot,radius_gspphot
32096291404416,44.87210395170712,0.44536297924828955,0.11510955421551021,0.04023835,2.8606926579700045,15.759908,1.0720167,0.9649116,5597.8086,3.7952,1.9259
38448547251968,45.487014855767725,0.47061561454377693,0.02674951966288817,0.20690787,0.12928227365947137,18.313862,1.0356102,1.0902476,4899.117,4.8585,0.4458
39689793613696,45.270152049677556,0.40379493089304175,2.046042549761973,0.09793585,20.891661152063406,17.083694,2.0610676,1.0059322,3992.0244,4.505,0.7911
40239549426432,45.3025520571343,0.43778361229151397,1.4977149482532326,0.12186824,12.289625046184636,17.596016,2.3851566,0.9958021,3594.096,4.351,0.7992
40681930442240,45.222011639516815,0.4195176792742035,0.6977980162829748,0.08651377,8.065744854914893,17.034966,1.2043076,1.0141656,5152.882,3.8163,1.9539
41339061053952,45.2578698199283,0.4712294363743205,0.4080787487751025,0.08305588,4.913303318935911,16.968325,0.94735146,1.0258341,5156.02,4.6631,0.6015
42915313463424,45.32349058803317,0.5051527564315281,0.6574500967314111,0.102096155,6.439518656611207,17.39771,1.2564201,1.057452,4537.466,4.7962,0.4827
49752901421440,45.36816556572119,0.5892883071863271,3.0858986919872966,0.24297614,12.700418410392475,18.755571,2.799858,1.0031742,3185.2432,4.9945,0.2642
50268297265792,45.466928538959465,0.6478996423493983,0.8127409562088198,0.26675135,3.04681104459252,18.872044,2.0544891,1.136758,3429.4797,4.646,0.3223
51299089383680,45.60283655087723,0.67756107584177,0.5603411084912707,0.042239904,13.265681265186918,15.770729,0.9179592,0.97212,5352.112,4.3918,1.0123
52162378626432,45.46969456418688,0.6929880404084519,1.6409978682357507,0.065961994,24.87792989543702,16.750673,1.6906481,0.95134556,3948.5896,4.6011,0.6105
57866095172480,45.154214352351396,0.5812292609667796,0.4580067216979448,0.039618813,11.56033441641916,15.686525,0.83203983,1.067044,5820.484,3.9369,1.6396
59270548971648,45.10916936653061,0.6525247732418232,3.1044348021552577,0.041024014,75.67359877035827,15.909583,2.035839,1.0071328,4001.2065,4.6251,0.6179
59270548972672,45.097967203477666,0.6575391145540483,2.728669837054907,0.16425493,16.612407172937722,18.248035,2.554556,1.0050824,3324.805,4.4329,0.4645
61400852774656,45.150804335717005,0.7230311635286039,1.5583970024472744,0.25722983,6.058383560714309,18.649126,2.068409,1.0687953,3365.0488,4.6244,0.2772
67521181646848,45.23241212654283,0.7652558750757197,0.7031932590711955,0.08749039,8.037377374660972,16.28415,1.062685,2.0364766,4999.913,4.7638,0.5312
70579198384512,44.655834987651524,0.3325702203682499,1.0271830960198005,0.024313157,42.24803377416854,14.61556,0.8773899,1.031889,5870.126,4.1252,1.3175
71296457193600,44.66359868537038,0.3822110483379537,1.005354641351109,0.13911423,7.22682816168477,17.935648,1.9048557,1.0397143,3823.7732,4.7881,0.4602
72155450653824,44.6733071026535,0.3981880393841334,0.22183650533926705,0.217855,1.0182759117986542,18.771133,1.2106953,1.042458,4596.1685,4.8776,0.4217
72327249347712,44.64289656530086,0.41189874755010475,0.33379111959670954,0.1666069,2.003465123195417,18.071913,0.9271393,1.0848016,5264.9536,4.7693,0.5374
74393129335808,44.779092175409886,0.48495873415007096,0.4032331411112479,0.057363268,7.029465985024367,16.330847,0.8635931,0.9871515,5528.4307,4.6222,0.6608
74594992236672,44.72045881857565,0.4959731380559752,0.6193523529556558,0.17223224,3.5960302866579203,18.3112,1.6175098,1.0093031,3838.6917,4.638,0.3647
79512730352128,44.79317709872873,0.487939910179987,0.5073881612530926,0.076435156,6.638151692232894,16.850203,0.8583927,1.0214261,5460.2485,4.6749,0.6108
82532091823872,44.85793061724287,0.586120262333545,0.710195490573113,0.07273865,9.763660933543012,16.547573,0.9764776,0.97259516,5163.4077,4.6433,0.6516
82703890523520,44.882773794836446,0.6090519054270156,0.952842808441835,0.08739764,10.902385715556125,17.162485,1.428669,0.96444404,4358.682,4.5133,0.7984
85147727411328,44.68648678771076,0.6197034241705108,0.24191764706233915,0.035563182,6.8024747189104176,15.50342,0.76311207,1.0149889,6145.4775,4.1398,1.286
94832877997056,44.45245774080928,0.6178666987743124,0.6881664856746297,0.18193737,3.7824362200346013,18.309462,1.6402607,0.92918134,3977.51,4.783,0.4416
96074124214400,44.42873074361157,0.6804972053311084,0.595161507859906,0.028845482,20.632746460551772,14.902833,1.1138287,0.9120561,4959.9165,3.7143,2.2218
99063421447936,44.73784167370458,0.7073983827156094,1.736769911124257,0.05001923,34.722043642850686,16.203386,1.6148081,1.025582,4484.4834,4.6105,0.7089
100231652582528,44.72098015569808,0.7407564298390268,1.038058905452638,0.045387004,22.871280846585613,15.745449,1.1537046,0.9498401,4981.9746,4.5056,0.8583
104144367345536,44.70929157432564,0.8290193786671027,1.5739013441637633,0.0655584,24.007624247642443,16.682476,1.6703377,0.98861223,4429.3345,4.674,0.6574
105282534090880,44.618952055701094,0.846683642216228,0.864704675791847,0.027500711,31.442993012012543,14.829,0.8385267,0.99469435,5864.2803,4.3401,1.0871
105488692520448,44.63014452077939,0.874936669634834,1.1846360629455486,0.05682982,20.84532443465989,16.13345,1.2969942,1.001813,4468.7866,4.4412,0.8424
106102872365056,45.03866069908242,0.646133280527186,0.5051152878347748,0.10096691,5.002780590709557,17.366962,1.3500805,0.94363606,4402.3267,4.8161,0.4567
112425064271872,44.970185330671434,0.775372355676322,3.583868603848679,0.24830317,14.43343849407123,18.610735,2.826147,1.0539583,3270.5193,4.5763,0.5256
113219633677184,45.03667066893104,0.8492116358244057,0.37334578960123854,0.09494107,3.932394917013309,17.395323,0.9464569,1.0769726,5323.985,4.7089,0.6096
113288353156608,44.96945478486238,0.8011017378664972,0.9717194768197951,0.09656686,10.06265962286829,17.303194,1.5342197,1.1086494,4165.874,4.4183,0.8657
113425792109440,44.98815069300432,0.8215396839787426,0.7374206245335807,0.049592067,14.869729691495607,16.150555,1.0679436,1.0215648,5137.942,4.6881,0.6011
115315577714944,45.22025028228603,0.8285116214091938,1.1109359277963653,0.016261203,68.31818735307134,13.939694,0.7736492,1.0077668,6292.274,4.423,1.0153
117274082795776,45.33847436019884,0.8925852006996764,0.7661732372584494,0.033286802,23.017327601028192,15.218369,1.0663023,1.2359792,5051.6836,4.2355,1.2011
120229019620352,45.02451484014675,0.9067049561060051,2.4205594112818507,0.0149704935,161.68868520002653,13.410165,1.1266384,1.0711386,4983.917,4.3335,1.0813
121014998908672,45.16580874194052,0.9121994026524023,0.43375255422412506,0.1234649,3.5131649869525794,18.023748,1.6325188,0.96657425,4018.6943,4.7434,0.4912
122045791069568,45.13293725764245,0.9499524544642977,1.2936725078651325,0.10662176,12.133288199788563,17.6835,2.045004,0.9817211,3816.4895,4.6307,0.5738
129540509376128,44.699328093912136,0.934104226050749,2.7253328064106137,0.017350756,157.0728597777189,13.760087,1.0404482,1.1650972,5087.974,4.5167,0.7677
130326488015616,44.87989764015772,0.9487183420009883,-0.07841874229450072,0.13723716,-0.5714104073248579,17.941608,1.2303448,1.0226034,4594.733,4.8228,0.462
136442521459328,44.915398725107686,0.9928688700140755,3.0075594087552218,0.0881405,34.12233106223077,17.379063,2.1376934,1.0863642,3533.002,4.6694,0.4006
138199163441536,44.9329183909396,1.0816624462067366,1.0733701099566864,0.015458864,69.43395703949797,13.56311,0.89977646,0.9928649,6006.3706,4.1557,1.5345
140879222932096,45.725516000843584,0.6199922493043266,0.20531507707601335,0.07892088,2.6015305589154707,16.921076,0.97807884,0.99078655,5112.88,4.7468,0.5345
145994528344704,45.64992895499543,0.7479620462711465,0.4345997035429629,0.08498413,5.11389241290289,17.345213,1.0816917,0.8928345,4917.4565,4.6664,0.6167
147613731628800,45.68451378128519,0.7748169097985516,4.78417856110022,0.08775624,54.51667735855926,17.344791,2.5422592,0.9842482,3529.0513,4.9448,0.3209
153935923508992,45.7879311484206,0.8284121676675344,1.7147620510545367,0.019337341,88.67620601305222,12.503699,0.8127394,1.2931333,5756.9365,3.9611,1.5835
154000347395328,45.77611709232669,0.8363692080501653,-0.11294555862114192,0.10602401,-1.0652828215325634,17.486855,1.1184788,1.0041691,4864.075,4.6899,0.5839
154343944787328,45.79272736816278,0.8724787600062872,0.5245569755611337,0.04731676,11.086071351967814,15.864447,0.95058346,0.9163996,5442.971,4.4799,0.8531
154893700610816,45.83038850470681,0.9084713828797712,1.2335825461876444,0.147115,8.38515778222441,17.900585,1.6742287,1.0087472,4039.446,4.7783,0.4654
155413392234624,45.72834692946051,0.9088952174405722,1.4563564298284766,0.061578374,23.650452696399103,16.527365,1.5322456,0.959386,4348.252,4.5291,0.7782
155821413553024,45.81259674383959,0.9462431912925943,0.17893843076668187,0.06821215,2.6232632567643304,16.346298,1.1461124,1.0042468,5787.3916,4.5268,0.7612
161628209565568,45.566086145183185,0.8635094723012708,0.9100669546610533,0.05486758,16.58660625855803,16.351248,1.2202196,0.9481303,4662.2983,4.4854,0.7951
165480795576960,45.56487966189997,0.9439263922231558,1.6587375945272849,0.082990974,19.986963772382218,17.190907,1.5616474,1.0179961,4309.71,4.5178,0.7845
166339789036800,45.468786764370726,0.9698812883795025,1.570069900773534,0.05974999,26.27732460432849,16.415016,1.5560617,0.9362982,4358.9834,4.5559,0.7543
168848049440000,45.69193167983831,0.9887491140555098,1.2102630826087935,0.13410583,9.024686474202365,17.376787,1.6872482,1.1004236,4030.0413,4.7116,0.513
172657685603456,45.57650657104781,1.0266268297890644,1.1167352046422019,0.18678662,5.978668032146826,18.391731,1.7568264,0.9510706,3699.511,4.5799,0.3498
174272593321728,45.74527798218617,1.091878469485135,0.6015957467789799,0.2817176,2.1354567485808547,18.564053,1.4597244,0.9377497,4275.7656,4.8975,0.3906
214615221415168,45.4056240208713,1.0427450500312996,1.8860162217658818,0.012929814,145.86568925506853,13.057869,0.9348545,1.0032744,5550.3413,4.2692,1.2842
216294553337216,45.33535123979588,1.0536727460172763,0.6665242662086859,0.12969403,5.139205465415995,18.054605,1.2415066,0.97335476,4550.885,4.8058,0.4769
217050467581696,45.231322108897,1.0548259882865356,0.7474223167827082,0.18808036,3.973952062650651,18.497612,1.6587887,1.0402176,3974.6113,4.907,0.3694
222174363879424,45.60467755675867,1.1454284535624877,0.45222783578361814,0.06548715,6.905596911740771,16.321558,0.9015932,1.0667825,5376.091,4.6705,0.6058
225537322994816,45.416235784259705,1.180335063177816,0.3730200840266607,0.17305958,2.1554431033799824,18.381653,0.7733612,1.0628213,5675.33,4.741,0.5866
226636834635008,45.557128822203,1.223962023240349,1.1513515141694801,0.097037375,11.865031535388407,17.345142,1.5439186,0.99959356,4118.72,4.7448,0.5117
230970456877696,45.25090862849273,1.1329946082556173,3.268165314302856,0.047767613,68.41801596022111,16.185753,2.1266975,0.9833935,3857.1584,4.7118,0.554
231829450334080,45.28524121856482,1.1999886419359118,0.986445810703299,0.03882172,25.409637213428734,15.557069,0.998682,1.0561633,5079.9277,4.4323,0.8914
232791523007232,45.27903150921504,1.2398950810684908,1.1309878578241686,0.032981317,34.2917731578022,15.141998,0.9670963,0.9146783,5290.479,4.4583,0.8804
233753595686272,45.129726132924,1.185946062309085,1.1783769420136405,0.058549684,20.12610266607629,16.563787,1.3990383,1.0496749,4471.3364,4.6262,0.6739
237189569517568,45.20515112634805,1.3160418023019174,4.508966172519535,0.020325964,221.8328292945599,11.059907,0.72327137,0.99631435,5949.3447,4.3603,1.0907
245882583317632,45.37733394392658,1.44056613648994,0.8219513260641701,0.053082634,15.484373471848132,16.225449,1.0529613,1.010359,4928.156,4.4808,0.8315
247115238710656,45.72271612443529,1.2545032096026016,1.9409994498128864,0.18966454,10.23385511301763,17.95768,2.4740448,1.0033495,3457.7744,4.8351,0.409
251620659654016,45.639927498676926,1.3511931839497526,0.42355408119323135,0.10654363,3.975405003151252,17.196018,0.91370964,1.0950961,5329.541,4.7313,0.5723
253235567356416,45.66795235768735,1.3850640967040804,7.178928929916387,0.10513542,68.2826875478286,17.16859,3.1016436,1.0010004,3213.0781,4.9452,0.3099
259866996857344,45.76614933486823,1.460298287592397,2.090751276615643,0.19525118,10.7080083110371,18.518354,2.43219,1.0256977,3468.9333,4.287,0.8052
263921445960448,45.535797023039194,1.3674445374009487,0.8084010047666426,0.06180675,13.079493916439041,16.082203,0.99980736,1.0757307,5176.9575,4.6699,0.6084
264574280988416,45.58559479639259,1.4084163937874647,0.39064444680595545,0.05043432,7.745607312275962,15.986487,0.9405985,0.8860318,5224.345,4.192,1.4047
265227116017792,45.50761555753615,1.4330563946595793,2.5781953844690384,0.107756615,23.92609856948789,17.31655,2.6507607,1.0485405,3435.8833,4.4823,0.5742
265360259830272,45.45995220604035,1.4208536124651117,1.5873686239808302,0.083099835,19.101946847684758,16.821299,1.6796722,0.96313316,4284.68,4.5262,0.7781
265673792615424,45.55238106338677,1.447154794914998,2.7254972312351122,0.035963804,75.78445447187836,14.519045,1.3974962,1.4233375,4474.1875,4.4146,0.8689
283953173009792,44.36602288175893,0.7041852293217186,4.177287533284262,0.2962757,14.099325261539539,18.974882,2.9894695,1.1389186,3123.6082,5.0751,0.1462
291542380297600,44.46784247059722,0.8219362020783877,0.6554057401429785,0.08623999,7.599788833402532,17.14167,0.9681015,0.970743,5118.7134,4.7053,0.5623
292126495851136,44.48658259863527,0.8516815104483262,0.2059101530922287,0.1835583,1.1217697752592126,18.401466,1.3760128,1.0414907,4482.647,4.6246,0.6318
7632157690368,45.034342834696204,0.23538959951604121,5.60229354383997,0.031825747,176.030227470487,8.068802,1.1340799,1.3809834,5028.776,3.1614,5.4426
10140418622208,45.150517603186685,0.2275896915525214,0.3753282741999668,0.044698413,8.39690371837682,15.405849,1.1507092,1.2223651,5135.111,4.1221,1.6385
12545600306304,45.234476460376314,0.3181518585465403,4.329845546489255,0.019176666,225.78719448355497,12.194942,1.0196972,1.2159624,5249.5933,4.4557,0.9331
14190572136192,45.13862793896008,0.3189881279787019,2.71956671619789,0.14680924,18.524493450372233,18.005928,2.2993069,1.0041138,3447.3462,4.5343,0.3305
15255724031744,45.09627718465885,0.3445826110748102,0.5825582303821408,0.12327346,4.725739187175879,17.70998,1.3281231,1.139492,4422.7446,4.8276,0.4483
18833432403968,44.79829425310332,0.21426857026569351,0.8696251350541037,0.069123276,12.580785962212186,16.850706,1.1924801,0.9225143,4620.1206,4.6046,0.6127
20444044513664,44.95685726064512,0.2830289412095965,0.5706070497614714,0.22524041,2.5333245102276805,18.700117,1.3014107,0.9942772,4441.7188,4.8621,0.4259
21337397716352,44.88475905640388,0.31662760427286796,3.567051494605502,0.22810331,15.637876963039606,18.69972,3.0515385,1.0432419,3133.1606,5.0122,0.2472
23158463732608,44.679482489118314,0.2859141890598063,-0.18797183446963298,0.21082963,-0.8915816720310454,18.560772,0.68909264,1.1712058,5895.8726,4.7243,0.6127
28209345413376,45.03878266195394,0.41304102275443005,0.19393205989809603,0.08662182,2.23883610184411,17.060104,0.8715553,1.0132978,5449.4204,4.7219,0.5935
31026843960448,44.92717473730205,0.4183088564245209,1.2145712489551344,0.2790186,4.353011599616818,18.939943,2.0885658,1.1063414,3395.3423,4.6474,0.2729
31233002391168,44.92345982789478,0.4197261632828012,2.764463884669296,0.18907197,14.621225510155412,18.471264,2.7051487,1.0010514,3295.5806,4.9663,0.2909
31271657683200,44.902973284212706,0.4321475650469889,1.3382273954593387,0.2735449,4.892167093688075,18.696404,2.0536537,1.3263059,3452.3762,4.6161,0.317
31679678996224,44.9298193032306,0.4471596463855575,1.010796361679843,0.26099563,3.8728478918595703,18.75572,2.3807583,1.0319468,3246.3525,4.649,0.2841
33779918580480,45.06730210422986,0.5266082170884365,0.8702825756763738,0.028454876,30.584655815061133,14.988769,1.087513,1.0153277,4944.0435,4.2441,1.3033
36356898992896,45.28761423149051,0.3531687764000366,1.5129860903148493,0.068793595,21.993124416532936,16.479822,1.6770973,0.97693336,4471.874,4.6099,0.714
37486474573440,45.43781682295403,0.4008844435465531,0.45256821927271124,0.24595603,1.8400370704105493,18.692009,1.1099415,1.0019222,4741.0156,4.8532,0.4228
38796440413824,45.38885683634025,0.44259588903350366,0.9643589151274796,0.06359976,15.162933755177809,16.44632,1.2452488,0.990013,4565.9673,4.4588,0.8408
42576011629952,45.41021694629994,0.532436632366533,0.9977380275547256,0.14331059,6.962067608298984,17.919867,1.5197201,0.95198697,4230.3716,4.4931,0.8031
46042049439872,45.52898343627602,0.5618432942778084,0.5331714536029741,0.22807173,2.337735779569048,18.853064,2.0361881,0.98007447,3462.4512,4.5206,0.2808
54773718720896,45.14203408700553,0.5541135509277528,2.318799715366513,0.08063802,28.755662403131765,17.114788,2.4239874,0.94981015,3686.0906,4.7075,0.5456
55834575114368,45.287553394437,0.5952231737462621,0.39851413193093593,0.08335115,4.781147364967797,17.048704,0.7883549,1.0027823,5722.4585,4.6681,0.6363
56388626421120,45.2092854211781,0.596042875996265,0.612430372375189,0.13275455,4.613253370347102,18.059864,1.4039459,1.0355895,4245.28,4.7785,0.4053
69239168591232,45.393791994655324,0.8472802842667604,1.5512547952797082,0.046177484,33.593315566631965,16.143387,1.5073366,1.0738796,4511.121,4.6058,0.7184
69818988716288,45.35030598399245,0.8299309262433422,2.160713944874521,0.13185506,16.387039037453285,18.236332,2.5009708,0.93960685,3512.0222,4.8688,0.3826
70609262424320,44.67441701921452,0.34669407523639084,1.8987737129386584,0.10033947,18.923497099704868,17.514656,2.1566563,0.9526272,3730.9736,4.6986,0.5209
72705206596480,44.755545460699786,0.39480019491168583,1.0073910455916468,0.21988976,4.581345877643208,18.655426,1.8393574,0.95945454,3654.6372,4.613,0.3192
73839077974272,44.71784709806874,0.4484605404264903,0.5630407931932426,0.20302726,2.7732275167714597,18.299557,1.7085457,1.1037589,3804.6077,4.7844,0.3522
